"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"Black or African American"	"2054-5"	10	85345	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"White"	"2106-3"	68	207401	32.8
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"Black or African American"	"2054-5"	16	86889	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"White"	"2106-3"	66	208729	31.6
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"Black or African American"	"2054-5"	22	89075	24.7
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"White"	"2106-3"	64	212663	30.1
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"Black or African American"	"2054-5"	13	91279	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"White"	"2106-3"	73	216522	33.7
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	"Black or African American"	"2054-5"	17	94425	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	"White"	"2106-3"	78	219433	35.5
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"Black or African American"	"2054-5"	23	96235	23.9
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"White"	"2106-3"	88	222250	39.6
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"Black or African American"	"2054-5"	26	98207	26.5
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"White"	"2106-3"	94	224102	41.9
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"Black or African American"	"2054-5"	29	100121	29.0
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"White"	"2106-3"	98	225899	43.4
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"Black or African American"	"2054-5"	27	100897	26.8
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"White"	"2106-3"	101	227779	44.3
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	"Black or African American"	"2054-5"	13	83742	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	"White"	"2106-3"	68	216747	31.4
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	"Black or African American"	"2054-5"	10	83940	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	"White"	"2106-3"	56	217529	25.7
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2001"	"2001"	"White"	"2106-3"	74	217034	34.1
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	"Black or African American"	"2054-5"	12	82834	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	"White"	"2106-3"	82	214935	38.2
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	"Black or African American"	"2054-5"	12	81958	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	"White"	"2106-3"	79	212983	37.1
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2004"	"2004"	"White"	"2106-3"	61	213124	28.6
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2005"	"2005"	"Black or African American"	"2054-5"	14	80124	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2005"	"2005"	"White"	"2106-3"	71	213685	33.2
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2006"	"2006"	"White"	"2106-3"	66	215521	30.6
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2007"	"2007"	"White"	"2106-3"	64	216602	29.5
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2008"	"2008"	"White"	"2106-3"	55	216516	25.4
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2009"	"2009"	"Black or African American"	"2054-5"	11	77743	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2009"	"2009"	"White"	"2106-3"	70	213559	32.8
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2010"	"2010"	"Black or African American"	"2054-5"	11	76536	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2010"	"2010"	"White"	"2106-3"	75	211028	35.5
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2011"	"2011"	"Black or African American"	"2054-5"	10	75097	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2011"	"2011"	"White"	"2106-3"	55	208208	26.4
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2012"	"2012"	"White"	"2106-3"	66	208061	31.7
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2013"	"2013"	"White"	"2106-3"	71	208136	34.1
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2014"	"2014"	"Black or African American"	"2054-5"	12	75587	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2014"	"2014"	"White"	"2106-3"	75	207490	36.1
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2015"	"2015"	"White"	"2106-3"	82	206882	39.6
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2016"	"2016"	"White"	"2106-3"	72	206850	34.8
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2017"	"2017"	"Black or African American"	"2054-5"	16	76989	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2017"	"2017"	"White"	"2106-3"	98	207550	47.2
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2018"	"2018"	"White"	"2106-3"	87	209441	41.5
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2019"	"2019"	"Black or African American"	"2054-5"	17	78759	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2019"	"2019"	"White"	"2106-3"	91	212291	42.9
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2020 "	"2020"	"Black or African American"	"2054-5"	13	79439	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"2020 "	"2020"	"White"	"2106-3"	90	215193	41.8
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"1999"	"1999"	"White"	"2106-3"	43	189072	22.7
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2000"	"2000"	"White"	"2106-3"	66	193808	34.1
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2001"	"2001"	"White"	"2106-3"	55	200652	27.4
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2002"	"2002"	"White"	"2106-3"	52	201343	25.8
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2003"	"2003"	"White"	"2106-3"	56	203631	27.5
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2004"	"2004"	"White"	"2106-3"	77	206686	37.3
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2005"	"2005"	"White"	"2106-3"	76	210442	36.1
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2006"	"2006"	"White"	"2106-3"	75	215538	34.8
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2007"	"2007"	"White"	"2106-3"	77	220170	35.0
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2008"	"2008"	"White"	"2106-3"	91	224423	40.5
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2009"	"2009"	"White"	"2106-3"	95	227433	41.8
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2010"	"2010"	"White"	"2106-3"	85	228313	37.2
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2011"	"2011"	"Black or African American"	"2054-5"	12	84114	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2011"	"2011"	"White"	"2106-3"	104	228056	45.6
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2012"	"2012"	"White"	"2106-3"	96	226454	42.4
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2013"	"2013"	"White"	"2106-3"	94	225981	41.6
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2014"	"2014"	"Black or African American"	"2054-5"	12	80720	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2014"	"2014"	"White"	"2106-3"	99	226138	43.8
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2015"	"2015"	"Black or African American"	"2054-5"	14	79517	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2015"	"2015"	"White"	"2106-3"	91	226987	40.1
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2016"	"2016"	"Black or African American"	"2054-5"	14	79108	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2016"	"2016"	"White"	"2106-3"	103	228320	45.1
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2017"	"2017"	"Black or African American"	"2054-5"	11	78165	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2017"	"2017"	"White"	"2106-3"	89	227871	39.1
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2018"	"2018"	"White"	"2106-3"	84	226424	37.1
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2019"	"2019"	"Black or African American"	"2054-5"	13	75670	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2019"	"2019"	"White"	"2106-3"	83	224314	37.0
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2020 "	"2020"	"Black or African American"	"2054-5"	13	74432	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"2020 "	"2020"	"White"	"2106-3"	98	224010	43.7
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"1999"	"1999"	"White"	"2106-3"	44	135056	32.6
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2000"	"2000"	"White"	"2106-3"	26	138559	18.8
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2001"	"2001"	"White"	"2106-3"	38	143814	26.4
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2002"	"2002"	"White"	"2106-3"	34	153653	22.1
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2003"	"2003"	"White"	"2106-3"	35	161723	21.6
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2004"	"2004"	"White"	"2106-3"	40	169263	23.6
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2005"	"2005"	"White"	"2106-3"	39	176839	22.1
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2006"	"2006"	"White"	"2106-3"	50	184505	27.1
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2007"	"2007"	"White"	"2106-3"	55	191768	28.7
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2008"	"2008"	"White"	"2106-3"	79	196967	40.1
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2009"	"2009"	"White"	"2106-3"	80	201712	39.7
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2010"	"2010"	"White"	"2106-3"	77	205830	37.4
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2011"	"2011"	"White"	"2106-3"	83	212239	39.1
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2012"	"2012"	"White"	"2106-3"	83	211752	39.2
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2013"	"2013"	"White"	"2106-3"	91	213915	42.5
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2014"	"2014"	"White"	"2106-3"	99	217041	45.6
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2015"	"2015"	"White"	"2106-3"	82	221352	37.0
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2016"	"2016"	"White"	"2106-3"	102	226685	45.0
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2017"	"2017"	"White"	"2106-3"	99	229946	43.1
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2018"	"2018"	"White"	"2106-3"	93	234268	39.7
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2019"	"2019"	"Black or African American"	"2054-5"	11	78625	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2019"	"2019"	"White"	"2106-3"	92	238527	38.6
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"2020 "	"2020"	"White"	"2106-3"	107	241520	44.3
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"1999"	"1999"	"White"	"2106-3"	26	95802	27.1
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2000"	"2000"	"White"	"2106-3"	23	96739	23.8
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2001"	"2001"	"White"	"2106-3"	20	98372	20.3
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2002"	"2002"	"White"	"2106-3"	30	99874	30.0
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2003"	"2003"	"White"	"2106-3"	35	101792	34.4
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2004"	"2004"	"White"	"2106-3"	31	104617	29.6
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2005"	"2005"	"White"	"2106-3"	23	108491	21.2
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2006"	"2006"	"White"	"2106-3"	40	114557	34.9
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2007"	"2007"	"White"	"2106-3"	26	120174	21.6
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2008"	"2008"	"White"	"2106-3"	41	127107	32.3
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2009"	"2009"	"White"	"2106-3"	48	133887	35.9
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2010"	"2010"	"White"	"2106-3"	31	137786	22.5
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2011"	"2011"	"White"	"2106-3"	45	144412	31.2
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2012"	"2012"	"White"	"2106-3"	56	155812	35.9
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2013"	"2013"	"White"	"2106-3"	65	164745	39.5
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2014"	"2014"	"White"	"2106-3"	44	173588	25.3
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2015"	"2015"	"White"	"2106-3"	47	181489	25.9
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2016"	"2016"	"White"	"2106-3"	62	188960	32.8
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2017"	"2017"	"White"	"2106-3"	62	194733	31.8
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2018"	"2018"	"White"	"2106-3"	67	199041	33.7
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2019"	"2019"	"White"	"2106-3"	59	205035	28.8
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"2020 "	"2020"	"White"	"2106-3"	67	212015	31.6
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"1999"	"1999"	"White"	"2106-3"	20	49152	40.7
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2000"	"2000"	"White"	"2106-3"	23	50317	45.7
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2001"	"2001"	"White"	"2106-3"	19	51979	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2002"	"2002"	"White"	"2106-3"	28	53261	52.6
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2003"	"2003"	"White"	"2106-3"	32	54778	58.4
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2004"	"2004"	"White"	"2106-3"	26	56267	46.2
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2005"	"2005"	"White"	"2106-3"	23	57873	39.7
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2006"	"2006"	"White"	"2106-3"	19	59947	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2007"	"2007"	"White"	"2106-3"	22	61142	36.0
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2008"	"2008"	"White"	"2106-3"	23	62780	36.6
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2009"	"2009"	"White"	"2106-3"	20	64354	31.1
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2010"	"2010"	"White"	"2106-3"	33	65983	50.0
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2011"	"2011"	"White"	"2106-3"	30	68635	43.7
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2012"	"2012"	"White"	"2106-3"	29	70711	41.0
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2013"	"2013"	"White"	"2106-3"	32	73459	43.6
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2014"	"2014"	"White"	"2106-3"	43	76539	56.2
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2015"	"2015"	"White"	"2106-3"	33	79643	41.4
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2016"	"2016"	"White"	"2106-3"	43	83579	51.4
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2017"	"2017"	"White"	"2106-3"	43	88071	48.8
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2018"	"2018"	"White"	"2106-3"	37	94746	39.1
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2019"	"2019"	"White"	"2106-3"	54	100124	53.9
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"2020 "	"2020"	"White"	"2106-3"	34	105308	32.3
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2000"	"2000"	"White"	"2106-3"	10	9907	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2007"	"2007"	"White"	"2106-3"	10	15023	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2009"	"2009"	"White"	"2106-3"	10	16865	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2011"	"2011"	"White"	"2106-3"	11	18566	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2012"	"2012"	"White"	"2106-3"	13	19348	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2013"	"2013"	"White"	"2106-3"	13	20478	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2014"	"2014"	"White"	"2106-3"	16	21435	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2015"	"2015"	"White"	"2106-3"	10	22374	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2016"	"2016"	"White"	"2106-3"	11	23264	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2018"	"2018"	"White"	"2106-3"	15	25604	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2019"	"2019"	"White"	"2106-3"	16	26853	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"2020 "	"2020"	"White"	"2106-3"	15	28069	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"15-24 years"	"15-24"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	11	7131	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"1999"	"1999"	"White"	"2106-3"	22	51677	42.6
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	"White"	"2106-3"	10	51663	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2001"	"2001"	"White"	"2106-3"	15	52415	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2003"	"2003"	"White"	"2106-3"	12	53372	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2004"	"2004"	"White"	"2106-3"	12	53588	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2005"	"2005"	"White"	"2106-3"	16	53026	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2006"	"2006"	"White"	"2106-3"	18	52566	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	13	7434	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	"White"	"2106-3"	16	50653	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	13	7441	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	"White"	"2106-3"	19	50147	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2010"	"2010"	"White"	"2106-3"	11	49588	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2011"	"2011"	"White"	"2106-3"	16	49782	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2012"	"2012"	"White"	"2106-3"	14	49938	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2013"	"2013"	"White"	"2106-3"	21	50262	41.8
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	"White"	"2106-3"	15	50841	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	12	7358	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	"White"	"2106-3"	11	50119	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	13	7420	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	"White"	"2106-3"	14	50372	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2017"	"2017"	"White"	"2106-3"	20	49217	40.6
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	10	7500	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2018"	"2018"	"White"	"2106-3"	14	49422	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	"White"	"2106-3"	24	49158	48.8
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"American Indian or Alaska Native"	"1002-5"	14	7643	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"White"	"2106-3"	14	49692	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2000"	"2000"	"White"	"2106-3"	16	40938	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2002"	"2002"	"White"	"2106-3"	11	40023	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2003"	"2003"	"White"	"2106-3"	12	39955	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2004"	"2004"	"White"	"2106-3"	16	40483	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2005"	"2005"	"White"	"2106-3"	13	40953	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2008"	"2008"	"White"	"2106-3"	14	44328	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2009"	"2009"	"White"	"2106-3"	15	46127	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2010"	"2010"	"White"	"2106-3"	15	46907	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2011"	"2011"	"White"	"2106-3"	11	48143	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"White"	"2106-3"	14	48677	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"White"	"2106-3"	12	48954	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"White"	"2106-3"	15	48903	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"White"	"2106-3"	20	48713	41.1
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	"White"	"2106-3"	14	48514	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	15	6060	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"White"	"2106-3"	14	48958	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"White"	"2106-3"	19	49798	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"White"	"2106-3"	23	49369	46.6
